system_id,v3_system_label,support_threshold,attribute,group,group_n,metric,metric_denominator,point_estimate,eligible_for_gap,support_status,higher_value_is_better,probability_source,inference_scope,claim_boundary
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,Human Resources,54,recall_class_3,38,0.7894736842105263,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,Human Resources,54,recall_class_4,6,,False,insufficient_true_class_support,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,Human Resources,54,multiclass_brier,54,0.3618215488829264,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,Human Resources,54,log_loss,54,0.5627709151736993,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,Research & Development,343,macro_f1,343,0.6468356323912019,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,Research & Development,343,balanced_accuracy,41,0.6563763299774777,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,Research & Development,343,quadratic_weighted_kappa,41,0.6284240392055713,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,Research & Development,343,ordinal_mae,343,0.239067055393586,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,Research & Development,343,recall_class_2,68,0.9705882352941176,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,Research & Development,343,recall_class_3,234,0.8034188034188035,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,Research & Development,343,recall_class_4,41,0.1951219512195122,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,Research & Development,343,multiclass_brier,343,0.32153999390214494,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,Research & Development,343,log_loss,343,0.5211956450569021,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,Sales,373,macro_f1,373,0.6034197011801393,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,Sales,373,balanced_accuracy,35,0.6138166545640099,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,Sales,373,quadratic_weighted_kappa,35,0.6250742449856079,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,Sales,373,ordinal_mae,373,0.225201072386059,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,Sales,373,recall_class_2,87,0.9310344827586207,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,Sales,373,recall_class_3,251,0.8247011952191236,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,Sales,373,recall_class_4,35,0.08571428571428572,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,Sales,373,multiclass_brier,373,0.32249935982121924,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,Sales,373,log_loss,373,0.5366119395157923,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Human Resources,21,macro_f1,21,,False,insufficient_group_support,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Human Resources,21,balanced_accuracy,2,,False,insufficient_group_support,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Human Resources,21,quadratic_weighted_kappa,2,,False,insufficient_group_support,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Human Resources,21,ordinal_mae,21,,False,insufficient_group_support,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Human Resources,21,recall_class_2,3,,False,insufficient_group_support,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Human Resources,21,recall_class_3,16,,False,insufficient_group_support,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Human Resources,21,recall_class_4,2,,False,insufficient_group_support,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Human Resources,21,multiclass_brier,21,,False,insufficient_group_support,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Human Resources,21,log_loss,21,,False,insufficient_group_support,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Life Sciences,492,macro_f1,492,0.6067530172750685,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Life Sciences,492,balanced_accuracy,57,0.6187697751165243,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Life Sciences,492,quadratic_weighted_kappa,57,0.53424543946932,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Life Sciences,492,ordinal_mae,492,0.27439024390243905,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Life Sciences,492,recall_class_2,78,0.8846153846153846,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Life Sciences,492,recall_class_3,357,0.7787114845938375,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Life Sciences,492,recall_class_4,57,0.19298245614035087,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Life Sciences,492,multiclass_brier,492,0.34722911250579425,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Life Sciences,492,log_loss,492,0.545061164404481,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Marketing,137,macro_f1,137,0.6296846846846847,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Marketing,137,balanced_accuracy,14,0.649599972050449,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Marketing,137,quadratic_weighted_kappa,14,0.6298265492896364,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Marketing,137,ordinal_mae,137,0.2116788321167883,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Marketing,137,recall_class_2,29,0.9655172413793104,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Marketing,137,recall_class_3,94,0.8404255319148937,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Marketing,137,recall_class_4,14,0.14285714285714285,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Marketing,137,multiclass_brier,137,0.3193697266429231,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Marketing,137,log_loss,137,0.5498706539827064,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Medical,384,macro_f1,384,0.6268053074132547,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Medical,384,balanced_accuracy,40,0.6291673727616788,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Medical,384,quadratic_weighted_kappa,40,0.5873721654068476,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Medical,384,ordinal_mae,384,0.2265625,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Medical,384,recall_class_2,63,0.9047619047619048,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Medical,384,recall_class_3,281,0.8327402135231317,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Medical,384,recall_class_4,40,0.15,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Medical,384,multiclass_brier,384,0.3157115107389419,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Medical,384,log_loss,384,0.5135334501402304,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Other,66,macro_f1,66,0.6276276276276276,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Other,66,balanced_accuracy,3,,False,insufficient_true_class_support,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Other,66,quadratic_weighted_kappa,3,,False,insufficient_true_class_support,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Other,66,ordinal_mae,66,0.19696969696969696,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Other,66,recall_class_2,3,,False,insufficient_true_class_support,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Other,66,recall_class_3,56,0.875,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Other,66,recall_class_4,7,,False,insufficient_true_class_support,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Other,66,multiclass_brier,66,0.31751232399655716,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Other,66,log_loss,66,0.5390328421064118,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Technical Degree,100,macro_f1,100,0.5843588686725941,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Technical Degree,100,balanced_accuracy,12,0.5904761904761905,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Technical Degree,100,quadratic_weighted_kappa,12,0.49622166246851385,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Technical Degree,100,ordinal_mae,100,0.3,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Technical Degree,100,recall_class_2,18,0.8333333333333334,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Technical Degree,100,recall_class_3,70,0.7714285714285715,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Technical Degree,100,recall_class_4,12,0.16666666666666666,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Technical Degree,100,multiclass_brier,100,0.3699365412523596,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,Technical Degree,100,log_loss,100,0.5755434994143811,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Age,18-29,267,macro_f1,267,0.6245917133613935,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Age,18-29,267,balanced_accuracy,30,0.6281792281792281,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Age,18-29,267,quadratic_weighted_kappa,30,0.537237021038317,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Age,18-29,267,ordinal_mae,267,0.23595505617977527,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Age,18-29,267,recall_class_2,39,0.8461538461538461,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Age,18-29,267,recall_class_3,198,0.8383838383838383,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Age,18-29,267,recall_class_4,30,0.2,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Age,18-29,267,multiclass_brier,267,0.32101872059665043,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Age,18-29,267,log_loss,267,0.5226846796222792,True,eligible_descriptive_estimate,False,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Age,30-39,506,macro_f1,506,0.6022950812971382,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Age,30-39,506,balanced_accuracy,56,0.6103856039669272,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Age,30-39,506,quadratic_weighted_kappa,56,0.536124031007752,True,eligible_descriptive_estimate,True,exact_raw_uncalibrated_canonical_oof,descriptive_exactly_once_oof,exploratory_subgroup_audit_not_fairness_certification_or_discrimination_evidence
