run_id,dataset_name,case_id,agent_name,status,risk_level,summary,required_warnings,supervisor_overall_status
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_1126,CounterfactualActionabilityAgent,pass_with_warnings,high,Employee-only counterfactual validity is zero or unavailable; recourse is not employee-actionable.,"Counterfactuals are model-level scenarios, not employee instructions.; Do not say the employee should change a feature.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_1126,ExplanationComplianceAgent,pass,low,"Explanation compliance score=100; forbidden=0, unsupported=0, missing_warnings=0.",,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_1126,SupervisorGovernanceAgent,evidence_missing,high,The system is suitable for research governance demonstration only. It is not an autonomous HR decision system.,"Counterfactuals are model-level scenarios, not employee instructions.; Department removal reduces direct use but does not eliminate proxy risk.; Do not say the employee should change a feature.; EmpJobRole may proxy EmpDepartment.; Full-feature models are leakage-warning upper-bound baselines only, not deployable models.; Removing EmpDepartment does not prove fairness.; SHAP stability evidence is missing.; Subgroup gaps require further investigation; they do not prove discrimination.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_960,LeakageAuditAgent,pass,high,Leakage-risk features are excluded from the final candidate; full-feature results remain diagnostic only.,"Full-feature models are leakage-warning upper-bound baselines only, not deployable models.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_960,FairnessProxyAuditAgent,pass_with_warnings,high,EmpDepartment macro-F1 gap is 0.2688590531332467; proxy warnings are present. The model must not be described as fair or unbiased.,Subgroup gaps require further investigation; they do not prove discrimination.; Department removal reduces direct use but does not eliminate proxy risk.; EmpJobRole may proxy EmpDepartment.; Removing EmpDepartment does not prove fairness.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_960,CalibrationAuditAgent,pass_with_warnings,medium,"Probability quality is approximate: ECE=0.0638464082070905, Brier=0.2608022278073826. Use probability bands and calibration warnings.",Probability estimates are approximate and may be imperfectly calibrated.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_960,ShapStabilityAuditAgent,needs_evidence,high,SHAP evidence is unavailable.,SHAP stability evidence is missing.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_960,CounterfactualActionabilityAgent,pass_with_warnings,high,Employee-only counterfactual validity is zero or unavailable; recourse is not employee-actionable.,"Counterfactuals are model-level scenarios, not employee instructions.; Do not say the employee should change a feature.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_960,ExplanationComplianceAgent,pass,low,"Explanation compliance score=100; forbidden=0, unsupported=0, missing_warnings=0.",,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_960,SupervisorGovernanceAgent,evidence_missing,high,The system is suitable for research governance demonstration only. It is not an autonomous HR decision system.,"Counterfactuals are model-level scenarios, not employee instructions.; Department removal reduces direct use but does not eliminate proxy risk.; Do not say the employee should change a feature.; EmpJobRole may proxy EmpDepartment.; Full-feature models are leakage-warning upper-bound baselines only, not deployable models.; Removing EmpDepartment does not prove fairness.; SHAP stability evidence is missing.; Subgroup gaps require further investigation; they do not prove discrimination.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_962,LeakageAuditAgent,pass,high,Leakage-risk features are excluded from the final candidate; full-feature results remain diagnostic only.,"Full-feature models are leakage-warning upper-bound baselines only, not deployable models.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_962,FairnessProxyAuditAgent,pass_with_warnings,high,EmpDepartment macro-F1 gap is 0.2688590531332467; proxy warnings are present. The model must not be described as fair or unbiased.,Subgroup gaps require further investigation; they do not prove discrimination.; Department removal reduces direct use but does not eliminate proxy risk.; EmpJobRole may proxy EmpDepartment.; Removing EmpDepartment does not prove fairness.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_962,CalibrationAuditAgent,pass_with_warnings,medium,"Probability quality is approximate: ECE=0.0638464082070905, Brier=0.2608022278073826. Use probability bands and calibration warnings.",Probability estimates are approximate and may be imperfectly calibrated.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_962,ShapStabilityAuditAgent,needs_evidence,high,SHAP evidence is unavailable.,SHAP stability evidence is missing.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_962,CounterfactualActionabilityAgent,pass_with_warnings,high,Employee-only counterfactual validity is zero or unavailable; recourse is not employee-actionable.,"Counterfactuals are model-level scenarios, not employee instructions.; Do not say the employee should change a feature.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_962,ExplanationComplianceAgent,pass,low,"Explanation compliance score=100; forbidden=0, unsupported=0, missing_warnings=0.",,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_962,SupervisorGovernanceAgent,evidence_missing,high,The system is suitable for research governance demonstration only. It is not an autonomous HR decision system.,"Counterfactuals are model-level scenarios, not employee instructions.; Department removal reduces direct use but does not eliminate proxy risk.; Do not say the employee should change a feature.; EmpJobRole may proxy EmpDepartment.; Full-feature models are leakage-warning upper-bound baselines only, not deployable models.; Removing EmpDepartment does not prove fairness.; SHAP stability evidence is missing.; Subgroup gaps require further investigation; they do not prove discrimination.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_849,LeakageAuditAgent,pass,high,Leakage-risk features are excluded from the final candidate; full-feature results remain diagnostic only.,"Full-feature models are leakage-warning upper-bound baselines only, not deployable models.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_849,FairnessProxyAuditAgent,pass_with_warnings,high,EmpDepartment macro-F1 gap is 0.2688590531332467; proxy warnings are present. The model must not be described as fair or unbiased.,Subgroup gaps require further investigation; they do not prove discrimination.; Department removal reduces direct use but does not eliminate proxy risk.; EmpJobRole may proxy EmpDepartment.; Removing EmpDepartment does not prove fairness.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_849,CalibrationAuditAgent,pass_with_warnings,medium,"Probability quality is approximate: ECE=0.0638464082070905, Brier=0.2608022278073826. Use probability bands and calibration warnings.",Probability estimates are approximate and may be imperfectly calibrated.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_849,ShapStabilityAuditAgent,needs_evidence,high,SHAP evidence is unavailable.,SHAP stability evidence is missing.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_849,CounterfactualActionabilityAgent,pass_with_warnings,high,Employee-only counterfactual validity is zero or unavailable; recourse is not employee-actionable.,"Counterfactuals are model-level scenarios, not employee instructions.; Do not say the employee should change a feature.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_849,ExplanationComplianceAgent,pass,low,"Explanation compliance score=100; forbidden=0, unsupported=0, missing_warnings=0.",,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_849,SupervisorGovernanceAgent,evidence_missing,high,The system is suitable for research governance demonstration only. It is not an autonomous HR decision system.,"Counterfactuals are model-level scenarios, not employee instructions.; Department removal reduces direct use but does not eliminate proxy risk.; Do not say the employee should change a feature.; EmpJobRole may proxy EmpDepartment.; Full-feature models are leakage-warning upper-bound baselines only, not deployable models.; Removing EmpDepartment does not prove fairness.; SHAP stability evidence is missing.; Subgroup gaps require further investigation; they do not prove discrimination.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_74,LeakageAuditAgent,pass,high,Leakage-risk features are excluded from the final candidate; full-feature results remain diagnostic only.,"Full-feature models are leakage-warning upper-bound baselines only, not deployable models.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_74,FairnessProxyAuditAgent,pass_with_warnings,high,EmpDepartment macro-F1 gap is 0.2688590531332467; proxy warnings are present. The model must not be described as fair or unbiased.,Subgroup gaps require further investigation; they do not prove discrimination.; Department removal reduces direct use but does not eliminate proxy risk.; EmpJobRole may proxy EmpDepartment.; Removing EmpDepartment does not prove fairness.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_74,CalibrationAuditAgent,pass_with_warnings,medium,"Probability quality is approximate: ECE=0.0638464082070905, Brier=0.2608022278073826. Use probability bands and calibration warnings.",Probability estimates are approximate and may be imperfectly calibrated.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_74,ShapStabilityAuditAgent,needs_evidence,high,SHAP evidence is unavailable.,SHAP stability evidence is missing.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_74,CounterfactualActionabilityAgent,pass_with_warnings,high,Employee-only counterfactual validity is zero or unavailable; recourse is not employee-actionable.,"Counterfactuals are model-level scenarios, not employee instructions.; Do not say the employee should change a feature.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_74,ExplanationComplianceAgent,pass,low,"Explanation compliance score=100; forbidden=0, unsupported=0, missing_warnings=0.",,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_74,SupervisorGovernanceAgent,evidence_missing,high,The system is suitable for research governance demonstration only. It is not an autonomous HR decision system.,"Counterfactuals are model-level scenarios, not employee instructions.; Department removal reduces direct use but does not eliminate proxy risk.; Do not say the employee should change a feature.; EmpJobRole may proxy EmpDepartment.; Full-feature models are leakage-warning upper-bound baselines only, not deployable models.; Removing EmpDepartment does not prove fairness.; SHAP stability evidence is missing.; Subgroup gaps require further investigation; they do not prove discrimination.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_234,LeakageAuditAgent,pass,high,Leakage-risk features are excluded from the final candidate; full-feature results remain diagnostic only.,"Full-feature models are leakage-warning upper-bound baselines only, not deployable models.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_234,FairnessProxyAuditAgent,pass_with_warnings,high,EmpDepartment macro-F1 gap is 0.2688590531332467; proxy warnings are present. The model must not be described as fair or unbiased.,Subgroup gaps require further investigation; they do not prove discrimination.; Department removal reduces direct use but does not eliminate proxy risk.; EmpJobRole may proxy EmpDepartment.; Removing EmpDepartment does not prove fairness.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_234,CalibrationAuditAgent,pass_with_warnings,medium,"Probability quality is approximate: ECE=0.0638464082070905, Brier=0.2608022278073826. Use probability bands and calibration warnings.",Probability estimates are approximate and may be imperfectly calibrated.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_234,ShapStabilityAuditAgent,needs_evidence,high,SHAP evidence is unavailable.,SHAP stability evidence is missing.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_234,CounterfactualActionabilityAgent,pass_with_warnings,high,Employee-only counterfactual validity is zero or unavailable; recourse is not employee-actionable.,"Counterfactuals are model-level scenarios, not employee instructions.; Do not say the employee should change a feature.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_234,ExplanationComplianceAgent,pass,low,"Explanation compliance score=100; forbidden=0, unsupported=0, missing_warnings=0.",,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_234,SupervisorGovernanceAgent,evidence_missing,high,The system is suitable for research governance demonstration only. It is not an autonomous HR decision system.,"Counterfactuals are model-level scenarios, not employee instructions.; Department removal reduces direct use but does not eliminate proxy risk.; Do not say the employee should change a feature.; EmpJobRole may proxy EmpDepartment.; Full-feature models are leakage-warning upper-bound baselines only, not deployable models.; Removing EmpDepartment does not prove fairness.; SHAP stability evidence is missing.; Subgroup gaps require further investigation; they do not prove discrimination.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_796,LeakageAuditAgent,pass,high,Leakage-risk features are excluded from the final candidate; full-feature results remain diagnostic only.,"Full-feature models are leakage-warning upper-bound baselines only, not deployable models.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_796,FairnessProxyAuditAgent,pass_with_warnings,high,EmpDepartment macro-F1 gap is 0.2688590531332467; proxy warnings are present. The model must not be described as fair or unbiased.,Subgroup gaps require further investigation; they do not prove discrimination.; Department removal reduces direct use but does not eliminate proxy risk.; EmpJobRole may proxy EmpDepartment.; Removing EmpDepartment does not prove fairness.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_796,CalibrationAuditAgent,pass_with_warnings,medium,"Probability quality is approximate: ECE=0.0638464082070905, Brier=0.2608022278073826. Use probability bands and calibration warnings.",Probability estimates are approximate and may be imperfectly calibrated.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_796,ShapStabilityAuditAgent,needs_evidence,high,SHAP evidence is unavailable.,SHAP stability evidence is missing.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_796,CounterfactualActionabilityAgent,pass_with_warnings,high,Employee-only counterfactual validity is zero or unavailable; recourse is not employee-actionable.,"Counterfactuals are model-level scenarios, not employee instructions.; Do not say the employee should change a feature.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_796,ExplanationComplianceAgent,pass,low,"Explanation compliance score=100; forbidden=0, unsupported=0, missing_warnings=0.",,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_796,SupervisorGovernanceAgent,evidence_missing,high,The system is suitable for research governance demonstration only. It is not an autonomous HR decision system.,"Counterfactuals are model-level scenarios, not employee instructions.; Department removal reduces direct use but does not eliminate proxy risk.; Do not say the employee should change a feature.; EmpJobRole may proxy EmpDepartment.; Full-feature models are leakage-warning upper-bound baselines only, not deployable models.; Removing EmpDepartment does not prove fairness.; SHAP stability evidence is missing.; Subgroup gaps require further investigation; they do not prove discrimination.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_457,LeakageAuditAgent,pass,high,Leakage-risk features are excluded from the final candidate; full-feature results remain diagnostic only.,"Full-feature models are leakage-warning upper-bound baselines only, not deployable models.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_457,FairnessProxyAuditAgent,pass_with_warnings,high,EmpDepartment macro-F1 gap is 0.2688590531332467; proxy warnings are present. The model must not be described as fair or unbiased.,Subgroup gaps require further investigation; they do not prove discrimination.; Department removal reduces direct use but does not eliminate proxy risk.; EmpJobRole may proxy EmpDepartment.; Removing EmpDepartment does not prove fairness.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_457,CalibrationAuditAgent,pass_with_warnings,medium,"Probability quality is approximate: ECE=0.0638464082070905, Brier=0.2608022278073826. Use probability bands and calibration warnings.",Probability estimates are approximate and may be imperfectly calibrated.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_457,ShapStabilityAuditAgent,needs_evidence,high,SHAP evidence is unavailable.,SHAP stability evidence is missing.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_457,CounterfactualActionabilityAgent,pass_with_warnings,high,Employee-only counterfactual validity is zero or unavailable; recourse is not employee-actionable.,"Counterfactuals are model-level scenarios, not employee instructions.; Do not say the employee should change a feature.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_457,ExplanationComplianceAgent,pass,low,"Explanation compliance score=100; forbidden=0, unsupported=0, missing_warnings=0.",,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_457,SupervisorGovernanceAgent,evidence_missing,high,The system is suitable for research governance demonstration only. It is not an autonomous HR decision system.,"Counterfactuals are model-level scenarios, not employee instructions.; Department removal reduces direct use but does not eliminate proxy risk.; Do not say the employee should change a feature.; EmpJobRole may proxy EmpDepartment.; Full-feature models are leakage-warning upper-bound baselines only, not deployable models.; Removing EmpDepartment does not prove fairness.; SHAP stability evidence is missing.; Subgroup gaps require further investigation; they do not prove discrimination.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_1083,LeakageAuditAgent,pass,high,Leakage-risk features are excluded from the final candidate; full-feature results remain diagnostic only.,"Full-feature models are leakage-warning upper-bound baselines only, not deployable models.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_1083,FairnessProxyAuditAgent,pass_with_warnings,high,EmpDepartment macro-F1 gap is 0.2688590531332467; proxy warnings are present. The model must not be described as fair or unbiased.,Subgroup gaps require further investigation; they do not prove discrimination.; Department removal reduces direct use but does not eliminate proxy risk.; EmpJobRole may proxy EmpDepartment.; Removing EmpDepartment does not prove fairness.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_1083,CalibrationAuditAgent,pass_with_warnings,medium,"Probability quality is approximate: ECE=0.0638464082070905, Brier=0.2608022278073826. Use probability bands and calibration warnings.",Probability estimates are approximate and may be imperfectly calibrated.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_1083,ShapStabilityAuditAgent,needs_evidence,high,SHAP evidence is unavailable.,SHAP stability evidence is missing.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_1083,CounterfactualActionabilityAgent,pass_with_warnings,high,Employee-only counterfactual validity is zero or unavailable; recourse is not employee-actionable.,"Counterfactuals are model-level scenarios, not employee instructions.; Do not say the employee should change a feature.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_1083,ExplanationComplianceAgent,pass,low,"Explanation compliance score=100; forbidden=0, unsupported=0, missing_warnings=0.",,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_1083,SupervisorGovernanceAgent,evidence_missing,high,The system is suitable for research governance demonstration only. It is not an autonomous HR decision system.,"Counterfactuals are model-level scenarios, not employee instructions.; Department removal reduces direct use but does not eliminate proxy risk.; Do not say the employee should change a feature.; EmpJobRole may proxy EmpDepartment.; Full-feature models are leakage-warning upper-bound baselines only, not deployable models.; Removing EmpDepartment does not prove fairness.; SHAP stability evidence is missing.; Subgroup gaps require further investigation; they do not prove discrimination.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_933,LeakageAuditAgent,pass,high,Leakage-risk features are excluded from the final candidate; full-feature results remain diagnostic only.,"Full-feature models are leakage-warning upper-bound baselines only, not deployable models.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_933,FairnessProxyAuditAgent,pass_with_warnings,high,EmpDepartment macro-F1 gap is 0.2688590531332467; proxy warnings are present. The model must not be described as fair or unbiased.,Subgroup gaps require further investigation; they do not prove discrimination.; Department removal reduces direct use but does not eliminate proxy risk.; EmpJobRole may proxy EmpDepartment.; Removing EmpDepartment does not prove fairness.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_933,CalibrationAuditAgent,pass_with_warnings,medium,"Probability quality is approximate: ECE=0.0638464082070905, Brier=0.2608022278073826. Use probability bands and calibration warnings.",Probability estimates are approximate and may be imperfectly calibrated.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_933,ShapStabilityAuditAgent,needs_evidence,high,SHAP evidence is unavailable.,SHAP stability evidence is missing.,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_933,CounterfactualActionabilityAgent,pass_with_warnings,high,Employee-only counterfactual validity is zero or unavailable; recourse is not employee-actionable.,"Counterfactuals are model-level scenarios, not employee instructions.; Do not say the employee should change a feature.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_933,ExplanationComplianceAgent,pass,low,"Explanation compliance score=100; forbidden=0, unsupported=0, missing_warnings=0.",,evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,inx_primary,inx_primary_no_salary_hike_no_attrition_no_department_933,SupervisorGovernanceAgent,evidence_missing,high,The system is suitable for research governance demonstration only. It is not an autonomous HR decision system.,"Counterfactuals are model-level scenarios, not employee instructions.; Department removal reduces direct use but does not eliminate proxy risk.; Do not say the employee should change a feature.; EmpJobRole may proxy EmpDepartment.; Full-feature models are leakage-warning upper-bound baselines only, not deployable models.; Removing EmpDepartment does not prove fairness.; SHAP stability evidence is missing.; Subgroup gaps require further investigation; they do not prove discrimination.",evidence_missing
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,hrdataset_v14,hrdataset_v14_department_free_49,LeakageAuditAgent,pass,medium,Mapped external leakage-risk fields are excluded for the selected research policy.,"External models exclude target, identifiers, direct sensitive/audit-only fields, and mapped leakage-risk columns for the selected policy.",research_only
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,hrdataset_v14,hrdataset_v14_department_free_49,FairnessProxyAuditAgent,pass_with_warnings,medium,EmpDepartment macro-F1 gap is None; proxy warnings are present. The model must not be described as fair or unbiased.,"Subgroup gaps require further investigation; they do not prove discrimination.; Department removal reduces direct use but does not eliminate proxy risk.; Removing direct sensitive or group variables does not prove fairness.; Department, job role, salary, tenure, and evaluation-history fields may act as proxies depending on dataset context.",research_only
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,hrdataset_v14,hrdataset_v14_department_free_49,CalibrationAuditAgent,pass_with_warnings,medium,"Probability quality is approximate: ECE=0.0924541149217507, Brier=0.2565226512732113. Use probability bands and calibration warnings.",Probability estimates are approximate and may be imperfectly calibrated.,research_only
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,hrdataset_v14,hrdataset_v14_department_free_49,ShapStabilityAuditAgent,pass_with_warnings,high,"Grouped SHAP stability: top-10 Jaccard=None, Spearman=None. SHAP is attribution, not causality.","SHAP is attribution, not causality.; Discuss only stable global feature groups.",research_only
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,hrdataset_v14,hrdataset_v14_department_free_49,CounterfactualActionabilityAgent,pass_with_warnings,medium,Counterfactual actionability label: mixed_context_dependent; validity=0.1333333333333333.,"Counterfactuals are model-level scenarios, not employee instructions.; Do not say the employee should change a feature.",research_only
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,hrdataset_v14,hrdataset_v14_department_free_49,ExplanationComplianceAgent,pass,low,"Explanation compliance score=100; forbidden=0, unsupported=0, missing_warnings=0.",,research_only
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,hrdataset_v14,hrdataset_v14_department_free_49,SupervisorGovernanceAgent,research_only,high,The system is suitable for research governance demonstration only. It is not an autonomous HR decision system.,"Discuss only stable global feature groups.; SHAP is attribution, not causality.",research_only
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,hrdataset_v14,hrdataset_v14_department_free_209,LeakageAuditAgent,pass,medium,Mapped external leakage-risk fields are excluded for the selected research policy.,"External models exclude target, identifiers, direct sensitive/audit-only fields, and mapped leakage-risk columns for the selected policy.",research_only
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,hrdataset_v14,hrdataset_v14_department_free_209,FairnessProxyAuditAgent,pass_with_warnings,medium,EmpDepartment macro-F1 gap is None; proxy warnings are present. The model must not be described as fair or unbiased.,"Subgroup gaps require further investigation; they do not prove discrimination.; Department removal reduces direct use but does not eliminate proxy risk.; Removing direct sensitive or group variables does not prove fairness.; Department, job role, salary, tenure, and evaluation-history fields may act as proxies depending on dataset context.",research_only
llm_agent_eval_openai_pilot_40_2026-06-24T13:29:52+00:00,hrdataset_v14,hrdataset_v14_department_free_209,CalibrationAuditAgent,pass_with_warnings,medium,"Probability quality is approximate: ECE=0.0924541149217507, Brier=0.2565226512732113. Use probability bands and calibration warnings.",Probability estimates are approximate and may be imperfectly calibrated.,research_only
